dog_id,registered_name,call_name,sex,color,birth_date,death_date,age_at_death_years,registration_number,dna_number,microchip,sire_name,sire_id,dam_name,dam_id,breeder_name,breeder_id,kennel_name,owner_name,owner_id,hip_rating,elbow_rating,heart_rating,eye_rating,dm_status,titles,image_url,image_path,profile_url
36839,VALKYRIE'S CHICKADEE,,Female,,,,,,,,OCTOBER'S IM A BELIEVER,,HALIDOM'S MON AIMEE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=36839
216973,VALKYRIE'S GREATEST TREASURE AVOCADO,,Male,,,,,,,,STEADFAST HANS,,VALKYRIE GRACIOUS GIFT V. STEADFAST,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=216973
216973.0,VALKYRIE'S GREATEST TREASURE AVOCADO,,Male,,,,,,,,STEADFAST HANS,,VALKYRIE GRACIOUS GIFT V. STEADFAST,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=216973.0
126614.0,"VALKYRIE'S HERE TOGETHER, FRIENDS FOREVER",,Male,,,,,,,,GRÜNSCHNABEL-BERNER OLIVER,,VALKYRIE'S RISING STAR,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=126614.0
126614,"VALKYRIE'S HERE TOGETHER, FRIENDS FOREVER",,Male,,,,,,,,GRÜNSCHNABEL-BERNER OLIVER,,VALKYRIE'S RISING STAR,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=126614
217489,VALKYRIE'S MEINE SCHATZ,,Female,,,,,,,956000 ...,STEADFAST N VALKYRIE'S IKE,,VALKYRIE GRACIOUS GIFT V. STEADFAST,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=217489
217489.0,VALKYRIE'S MEINE SCHATZ,,Female,,,,,,,956000 ...,STEADFAST N VALKYRIE'S IKE,,VALKYRIE GRACIOUS GIFT V. STEADFAST,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=217489.0
27316.0,VALLE VERDE'S JELDNESS ZINZI,,Female,,,,,,,,BILL VD BADSTUBENFARM,,VALLEVERDE'S CARINA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=27316.0
27316,VALLE VERDE'S JELDNESS ZINZI,,Female,,,,,,,,BILL VD BADSTUBENFARM,,VALLEVERDE'S CARINA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=27316
15163.0,VALLEVERDE'S AWESOME BARI,,Male,,,,,,,,SUVAN'S DARK CONTENDER,,ALBA DEE DEE VON OBERLAND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15163.0
15163,VALLEVERDE'S AWESOME BARI,,Male,,,,,,,,SUVAN'S DARK CONTENDER,,ALBA DEE DEE VON OBERLAND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15163
9880.0,VALLEVERDE'S BAILEY,,Female,,,,,,,,DONALD VOM RÖTELBACHTAL,,ALBA DEE DEE VON OBERLAND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=9880.0
9880,VALLEVERDE'S BAILEY,,Female,,,,,,,,DONALD VOM RÖTELBACHTAL,,ALBA DEE DEE VON OBERLAND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=9880
15175,VALLEVERDE'S DESTINY,,Female,,,,,,,,DONALD VOM RÖTELBACHTAL,,ALBA DEE DEE VON OBERLAND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15175
15175.0,VALLEVERDE'S DESTINY,,Female,,,,,,,,DONALD VOM RÖTELBACHTAL,,ALBA DEE DEE VON OBERLAND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15175.0
15177.0,VALLEVERDE'S EIGER BEAR,,Male,,,,,,,,DONALD VOM RÖTELBACHTAL,,ALBA DEE DEE VON OBERLAND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15177.0
15177,VALLEVERDE'S EIGER BEAR,,Male,,,,,,,,DONALD VOM RÖTELBACHTAL,,ALBA DEE DEE VON OBERLAND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15177
15180.0,VALLEVERDE'S EMINENCE BRIDGET,,Female,,,,,,,,DONALD VOM RÖTELBACHTAL,,ALBA DEE DEE VON OBERLAND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15180.0
15180,VALLEVERDE'S EMINENCE BRIDGET,,Female,,,,,,,,DONALD VOM RÖTELBACHTAL,,ALBA DEE DEE VON OBERLAND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15180
15179,VALLEVERDE'S EVOLENE RIGI,,Female,,,,,,,,DONALD VOM RÖTELBACHTAL,,ALBA DEE DEE VON OBERLAND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15179
15179.0,VALLEVERDE'S EVOLENE RIGI,,Female,,,,,,,,DONALD VOM RÖTELBACHTAL,,ALBA DEE DEE VON OBERLAND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15179.0
15185.0,VALLEVERDE'S GRANDINO,,Male,,,,,,,,OBERLAND'S FIEDELE BALLOO,,ALBA DEE DEE VON OBERLAND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15185.0
15185,VALLEVERDE'S GRANDINO,,Male,,,,,,,,OBERLAND'S FIEDELE BALLOO,,ALBA DEE DEE VON OBERLAND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15185
15094.0,VALLEVERDE'S HUNTLEY,,Female,,,,,,,,GREGOR V VIELBRINGEN,,VALLEVERDE'S CARINA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15094.0
15094,VALLEVERDE'S HUNTLEY,,Female,,,,,,,,GREGOR V VIELBRINGEN,,VALLEVERDE'S CARINA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15094
15195.0,VALLEVERDE'S INDIGO CHIEF,,Male,,,,,,,,GREGOR V VIELBRINGEN,,VALLEVERDE'S CARINA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15195.0
15195,VALLEVERDE'S INDIGO CHIEF,,Male,,,,,,,,GREGOR V VIELBRINGEN,,VALLEVERDE'S CARINA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15195
15192,VALLEVERDE'S INDIGO JADE,,Female,,,,,,,,GREGOR V VIELBRINGEN,,VALLEVERDE'S CARINA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15192
15192.0,VALLEVERDE'S INDIGO JADE,,Female,,,,,,,,GREGOR V VIELBRINGEN,,VALLEVERDE'S CARINA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15192.0
15194,VALLEVERDE'S INDIGO SAM,,Male,,,,,,,,GREGOR V VIELBRINGEN,,VALLEVERDE'S CARINA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15194
15194.0,VALLEVERDE'S INDIGO SAM,,Male,,,,,,,,GREGOR V VIELBRINGEN,,VALLEVERDE'S CARINA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=15194.0
27315,VALLEVERDE'S JIMMY JAZZ,,Male,,,,,,,,BILL VD BADSTUBENFARM,,VALLEVERDE'S CARINA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=27315
27315.0,VALLEVERDE'S JIMMY JAZZ,,Male,,,,,,,,BILL VD BADSTUBENFARM,,VALLEVERDE'S CARINA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=27315.0
52833.0,VALLEVERDE'S KAPRICE,,Female,,,,,,,,BILL VD BADSTUBENFARM,,VALLEVERDE'S HARMONY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=52833.0
52833,VALLEVERDE'S KAPRICE,,Female,,,,,,,,BILL VD BADSTUBENFARM,,VALLEVERDE'S HARMONY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=52833
52834,VALLEVERDE'S KATIES HANNAH,,Female,,,,,,,,BILL VD BADSTUBENFARM,,VALLEVERDE'S HARMONY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=52834
52834.0,VALLEVERDE'S KATIES HANNAH,,Female,,,,,,,,BILL VD BADSTUBENFARM,,VALLEVERDE'S HARMONY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=52834.0
52837.0,VALLEVERDE'S KING BERNIE,,Male,,,,,,,,BILL VD BADSTUBENFARM,,VALLEVERDE'S HARMONY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=52837.0
52837,VALLEVERDE'S KING BERNIE,,Male,,,,,,,,BILL VD BADSTUBENFARM,,VALLEVERDE'S HARMONY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=52837
18345,VALLEVERDE'S MAUDLIN ABIGAIL,,Female (spayed),,,,,,,,HONEY MIX BRAVO,,VALLEVERDE'S HARMONY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=18345
18345.0,VALLEVERDE'S MAUDLIN ABIGAIL,,Female (spayed),,,,,,,,HONEY MIX BRAVO,,VALLEVERDE'S HARMONY,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=18345.0
18327,VALLEVERDE'S NATURE'S NEELIX,,Male (neutered),,,,,,,,OBERLAND'S VAN T'EDDY,,OBERLAND'S WISPA D'VALLEVERDE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=18327
18327.0,VALLEVERDE'S NATURE'S NEELIX,,Male (neutered),,,,,,,,OBERLAND'S VAN T'EDDY,,OBERLAND'S WISPA D'VALLEVERDE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=18327.0
18324,VALLEVERDE'S NIGHTTRAIN HARLEY,,Male (neutered),,,,,,,,OBERLAND'S VAN T'EDDY,,OBERLAND'S WISPA D'VALLEVERDE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=18324
18324.0,VALLEVERDE'S NIGHTTRAIN HARLEY,,Male (neutered),,,,,,,,OBERLAND'S VAN T'EDDY,,OBERLAND'S WISPA D'VALLEVERDE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=18324.0
39137.0,VALMONTS BLUEBERRY CRISP,,Female (spayed),,,,,,,,WINDY KNOB'S NIGHT OWL,,TRIAD'S MUSIC ON THE WIND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=39137.0
39137,VALMONTS BLUEBERRY CRISP,,Female (spayed),,,,,,,,WINDY KNOB'S NIGHT OWL,,TRIAD'S MUSIC ON THE WIND,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=39137
218619,VERADO'S BELOVED GONZO,,Male,,,,,,,956000 ...,SISCO FROM BALIHARA RANCH,,VERADO'S AZALEA MOONSTAR,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=218619
218619.0,VERADO'S BELOVED GONZO,,Male,,,,,,,956000 ...,SISCO FROM BALIHARA RANCH,,VERADO'S AZALEA MOONSTAR,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=218619.0
95110.0,VERT MONTS HAWKEYE,,Male,,,,,,,015 87 ...,BARON DE BRANE AV MILKCREEK,,CAROUSEL'S CIDER MOUNTAIN WINE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=95110.0
95110,VERT MONTS HAWKEYE,,Male,,,,,,,015 87 ...,BARON DE BRANE AV MILKCREEK,,CAROUSEL'S CIDER MOUNTAIN WINE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=95110
107048.0,VERT MONTS HOT SUMMER NIGHT,,Female,,,,,,,,OSLO EXCURSION AV MILKCREEK,,DU KALINOUR AXELE MICHAUDVILLE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=107048.0
107048,VERT MONTS HOT SUMMER NIGHT,,Female,,,,,,,,OSLO EXCURSION AV MILKCREEK,,DU KALINOUR AXELE MICHAUDVILLE,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=107048
62226.0,VERT-MONTS BRYTE JOY,,Female,,,,,,,,KOUDY BENCO,,JEANNIE V HEIDEHUEGL,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=62226.0
62226,VERT-MONTS BRYTE JOY,,Female,,,,,,,,KOUDY BENCO,,JEANNIE V HEIDEHUEGL,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=62226
62229.0,VERT-MONTS MARISSA MNT SKY,,Female,,,,,,,,KOUDY BENCO,,NEW LOOK BREEZ,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=62229.0
62229,VERT-MONTS MARISSA MNT SKY,,Female,,,,,,,,KOUDY BENCO,,NEW LOOK BREEZ,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=62229
140546,VESPER OFF EURO DREAM DOG'S,,Male,,,,,,,,ANDY V.D BERNERWERELD,,INDY OFF EURO DREAM DOG'S,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=140546
140546.0,VESPER OFF EURO DREAM DOG'S,,Male,,,,,,,,ANDY V.D BERNERWERELD,,INDY OFF EURO DREAM DOG'S,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=140546.0
47527,VILLAIRNS GLORY AT LAST,,Female,,,,,,,,DOREMIS GLOBETROTTER VON ASK,,GLORY'S STRING OF PEARLS,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=47527
47527.0,VILLAIRNS GLORY AT LAST,,Female,,,,,,,,DOREMIS GLOBETROTTER VON ASK,,GLORY'S STRING OF PEARLS,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=47527.0
27772.0,VILLAIRNS GLORY ON TAP,,Male,,,,,,,956000 ...,DOREMIS GLOBETROTTER VON ASK,,GLORY'S STRING OF PEARLS,,,,,,,,,,,,,https://bernergarde.org/DB/photos/Dog/BG27772-1.jpg|https://bernergarde.org/DB/photos/Dog/BG27772-1.jpg|https://bernergarde.org/DB/photos/Dog/BG27772-2.jpg|https://bernergarde.org/DB/photos/Dog/BG27772-6.jpg|https://bernergarde.org/DB/photos/Dog/BG27772-4.jpg,output/images/dog_27772_0.jpg|output/images/dog_27772_1.jpg|output/images/dog_27772_2.jpg|output/images/dog_27772_3.jpg|output/images/dog_27772_4.jpg,https://bernergarde.org/DB/Dog_Detail?DID=27772.0
27772,VILLAIRNS GLORY ON TAP,,Male,,,,,,,956000 ...,DOREMIS GLOBETROTTER VON ASK,,GLORY'S STRING OF PEARLS,,,,,,,,,,,,,https://bernergarde.org/DB/photos/Dog/BG27772-1.jpg|https://bernergarde.org/DB/photos/Dog/BG27772-1.jpg|https://bernergarde.org/DB/photos/Dog/BG27772-2.jpg|https://bernergarde.org/DB/photos/Dog/BG27772-6.jpg|https://bernergarde.org/DB/photos/Dog/BG27772-4.jpg,output/images/dog_27772_0.jpg|output/images/dog_27772_1.jpg|output/images/dog_27772_2.jpg|output/images/dog_27772_3.jpg|output/images/dog_27772_4.jpg,https://bernergarde.org/DB/Dog_Detail?DID=27772
30452,VILLAIRNS GLORY WYNING DECISION,,Male,,,,,,,,DOREMIS GLOBETROTTER VON ASK,,GLORY'S STRING OF PEARLS,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=30452
30452.0,VILLAIRNS GLORY WYNING DECISION,,Male,,,,,,,,DOREMIS GLOBETROTTER VON ASK,,GLORY'S STRING OF PEARLS,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=30452.0
7895.0,VINE'S 08/08/89-04,,Female,,,,,,,,VINES B-K THE ALPINE GENERAL,,SABLEMATE LORELEI OF VINES,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=7895.0
7895,VINE'S 08/08/89-04,,Female,,,,,,,,VINES B-K THE ALPINE GENERAL,,SABLEMATE LORELEI OF VINES,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=7895
1632,VINES B-K THE DANCING WIND,,Female,,,,,,,,DUNCAN'S VALOR OF VINES,,SABLEMATE LORELEI OF VINES,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=1632
1632.0,VINES B-K THE DANCING WIND,,Female,,,,,,,,DUNCAN'S VALOR OF VINES,,SABLEMATE LORELEI OF VINES,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=1632.0
9523.0,VINES COMMANDER MAXIMILIAN,,Male,,,,,,,,VINES TRISTAN COMMANDER,,LADY MATILDA OF VINES,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=9523.0
9523,VINES COMMANDER MAXIMILIAN,,Male,,,,,,,,VINES TRISTAN COMMANDER,,LADY MATILDA OF VINES,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=9523
7879.0,VINES ENCHANTED DREAM V TOBY,,Female,,,,,,,,BARON TOBLER VOMBREITERWEG,,SABLEMATE LORELEI OF VINES,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=7879.0
7879,VINES ENCHANTED DREAM V TOBY,,Female,,,,,,,,BARON TOBLER VOMBREITERWEG,,SABLEMATE LORELEI OF VINES,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=7879
129512,VINLAND BO LOKIS SOULSENSATION,,Female,,,,,,,,KEYTANO VOM STIERACKER,,CENWULF-LOKI EOS EVERESTAS,,,,,,,,,,,,,https://bernergarde.org/DB/photos/Dog/BG129512-1.jpg|https://bernergarde.org/DB/photos/Dog/BG129512-1.jpg|https://bernergarde.org/DB/photos/Dog/BLBLB1.png,output/images/dog_129512_0.jpg|output/images/dog_129512_1.jpg|output/images/dog_129512_2.png,https://bernergarde.org/DB/Dog_Detail?DID=129512
129512.0,VINLAND BO LOKIS SOULSENSATION,,Female,,,,,,,,KEYTANO VOM STIERACKER,,CENWULF-LOKI EOS EVERESTAS,,,,,,,,,,,,,https://bernergarde.org/DB/photos/Dog/BG129512-1.jpg|https://bernergarde.org/DB/photos/Dog/BG129512-1.jpg|https://bernergarde.org/DB/photos/Dog/BLBLB1.png,output/images/dog_129512_0.jpg|output/images/dog_129512_1.jpg|output/images/dog_129512_2.png,https://bernergarde.org/DB/Dog_Detail?DID=129512.0
29713,VINLAND'S ELVIS MUSIK KONGEN,,Male (neutered),,,,,,,,VINLAND'S BJORN OF BIRKA,,SANMARCO'S SNORRI,,,,,,,,,,,,,https://bernergarde.org/DB/photos/Dog/BG26713Aretha.jpg|https://bernergarde.org/DB/photos/Dog/BG26713Aretha.jpg,output/images/dog_29713_0.jpg|output/images/dog_29713_1.jpg,https://bernergarde.org/DB/Dog_Detail?DID=29713
29713.0,VINLAND'S ELVIS MUSIK KONGEN,,Male (neutered),,,,,,,,VINLAND'S BJORN OF BIRKA,,SANMARCO'S SNORRI,,,,,,,,,,,,,https://bernergarde.org/DB/photos/Dog/BG26713Aretha.jpg|https://bernergarde.org/DB/photos/Dog/BG26713Aretha.jpg,output/images/dog_29713_0.jpg|output/images/dog_29713_1.jpg,https://bernergarde.org/DB/Dog_Detail?DID=29713.0
32494,VINLAND'S VIKING MILLENNIUM,,Male,,,,,,,,VINLAND'S BJORN OF BIRKA,,VINLAND'S GUDRUD OF KARLSEFNI,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=32494
32494.0,VINLAND'S VIKING MILLENNIUM,,Male,,,,,,,,VINLAND'S BJORN OF BIRKA,,VINLAND'S GUDRUD OF KARLSEFNI,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=32494.0
75043.0,VIRGIL DU BOIS BERNOIS,,Male,,,,,,,,TAWAJAH'S SENNA,,ECLAIR UUT 'T WAARKHUUS,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=75043.0
75043,VIRGIL DU BOIS BERNOIS,,Male,,,,,,,,TAWAJAH'S SENNA,,ECLAIR UUT 'T WAARKHUUS,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=75043
26488.0,VIRGINIA'S BELL,,Female,,,,,,,,BERGEIST AUSTIN V LEIGHLYN,,LADY VIRGINIA OF WELLINGTON,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=26488.0
26488,VIRGINIA'S BELL,,Female,,,,,,,,BERGEIST AUSTIN V LEIGHLYN,,LADY VIRGINIA OF WELLINGTON,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=26488
217859.0,VITTO CORLEONE DI GRAND BOUVIER,,Male,,,,,,,900115 ...,BEAU BEAR DI GRAND BOUVIER,,VALKYRIA DI GRAND BOUVIER,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=217859.0
217859,VITTO CORLEONE DI GRAND BOUVIER,,Male,,,,,,,900115 ...,BEAU BEAR DI GRAND BOUVIER,,VALKYRIA DI GRAND BOUVIER,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=217859
475.0,VIVA'S BLACK BARON,,Male,,,,,,,,KAEFER VON BERNERHAUS,,WYEMEDE'S QUI VIVE OF TIBURON,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=475.0
475,VIVA'S BLACK BARON,,Male,,,,,,,,KAEFER VON BERNERHAUS,,WYEMEDE'S QUI VIVE OF TIBURON,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=475
256.0,VIVA'S GRAEMLICHER BISCHOF,,Male,,,,,,,,KAEFER VON BERNERHAUS,,WYEMEDE'S QUI VIVE OF TIBURON,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=256.0
256,VIVA'S GRAEMLICHER BISCHOF,,Male,,,,,,,,KAEFER VON BERNERHAUS,,WYEMEDE'S QUI VIVE OF TIBURON,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=256
76172,VOLLENWEIDER'S CIRKELINE,,Female,,,,,,,,FAVITEA'S FLORIAN,,VOLLENWEIDER'S STEFANI,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=76172
76172.0,VOLLENWEIDER'S CIRKELINE,,Female,,,,,,,,FAVITEA'S FLORIAN,,VOLLENWEIDER'S STEFANI,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=76172.0
224613.0,VOLLENWEIDER'S HEIKO,,Male,,,,,,,208206 ...,EDISON,,DEBORA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=224613.0
224613,VOLLENWEIDER'S HEIKO,,Male,,,,,,,208206 ...,EDISON,,DEBORA,,,,,,,,,,,,,https://bernergarde.org/DB/images/NoPhoto2.jpg,,https://bernergarde.org/DB/Dog_Detail?DID=224613
